id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
656451874487995716,SUNSET DREAMS in Manhattan! + Private Terrace,465891299,TruTrillion,,Ward E (councilmember James Solomon),40.72331567910734,-74.00120939057273,Entire home/apt,2886,3,5,2022-09-02,1.74,5,347,5,
656637756987206158,"Great NewYork sky view loft room, Mins to midtown!",182363374,Jimmy,,Ward D (councilmember Michael Yun),40.74744,-74.0406,Private room,64,6,4,2022-08-19,1.56,7,281,4,
656786592772732637,City view private large quite bedroom /Female only,465736664,Fadi,,Ward F (councilmember Jermaine D. Robinson),40.705799445593065,-74.00921649972636,Private room,180,8,0,,,2,360,0,
656829901362370393,Charming 2 Bedroom Apartment in Heart of SoHo,302801473,Maria,,Ward E (councilmember James Solomon),40.72690640040058,-74.00399084699245,Entire home/apt,396,6,6,2022-09-04,2.40,1,270,6,
657217865590019808,"LIVE IN LUXURY in 3,300sqft in SOHO!",465891299,TruTrillion,,Ward E (councilmember James Solomon),40.725350151907314,-74.00126989152017,Entire home/apt,2850,5,4,2022-07-02,1.43,5,321,4,
657241935470471253,Comfortable Large Family Loft in  Heart of Tribeca,26176366,Arielle,,Ward E (councilmember James Solomon),40.71955989872447,-74.01023133597229,Entire home/apt,498,3,6,2022-09-05,3.27,1,16,6,
657371072209259860,Spacious 2 bed 2 bath with wrap-around balcony,12711131,Yogini,,Ward E (councilmember James Solomon),40.70793707191454,-74.00671427745247,Entire home/apt,150,30,0,,,2,75,0,
658169356592953946,Luxury Prvt APT 3beds/2bth/Free Prkng/close to NY*,421327031,Sheila,,Ward B (councilmember Mira Prinz-Arey),40.73135,-74.07754,Entire home/apt,238,1,11,2022-09-05,4.46,3,331,11,
658519199329026877,SoHo Magnificent 3 Bedroom Apartment,417172495,Omer,,Ward E (councilmember James Solomon),40.7237889,-74.0032322,Entire home/apt,1650,1,2,2022-08-21,0.92,1,78,2,
658630249226276174,Private room w/Bathroom/WIFI/7Min Walk to JSQ Path,6958867,Henry,,Ward C (councilmember Richard Boggiano),40.73764,-74.06583,Private room,56,29,0,,,34,36,0,
658646861100370770,Lovely private room with office space.,466393043,J D,,Ward D (councilmember Michael Yun),40.76879,-74.02832,Private room,220,1,3,2022-07-17,1.25,1,359,3,
658652034156317401,Lovely Vibe in the best part of downtown Manhattan,143833762,Jacob,,Ward F (councilmember Jermaine D. Robinson),40.70516120392119,-74.00869449287298,Entire home/apt,289,31,0,,,1,184,0,
658729615776783798,Brand New Entire Townhouse-Sleeps 16+ in 7 BR/2 BA,319005137,Robert,,Ward C (councilmember Richard Boggiano),40.73901,-74.04582,Entire home/apt,999,7,1,2022-08-17,0.88,35,324,1,
658755435473808520,Modern 3Bed/2.5Ba Duplex Townhouse with EVERYTHING,319005137,Robert,,Ward F (councilmember Jermaine D. Robinson),40.71233,-74.06323,Entire home/apt,233,7,7,2022-09-13,3.33,35,358,7,
658796614797039133,Cozy rental near NYC,4364533,Grateful,,Ward D (councilmember Michael Yun),40.77007,-74.03441,Entire home/apt,105,3,6,2022-08-31,3.75,12,37,6,
658807510004608692,Choose only The Luxury in this Beautiful unit,163848078,Adam,,Ward F (councilmember Jermaine D. Robinson),40.705696853920024,-74.00670151048737,Entire home/apt,325,7,0,,,1,362,0,
659211155135379774,Master bedroom privet bathroom TV WiFi walk path,1410306,Eugene,,Ward C (councilmember Richard Boggiano),40.73686,-74.06528,Private room,59,29,0,,,32,54,0,
659260030155591919,Lovely studio close to NYC,4364533,Grateful,,Ward D (councilmember Michael Yun),40.77083,-74.03374,Entire home/apt,108,1,5,2022-08-30,2.11,12,27,5,
659263441415279898,Lovely Studio close to Times Square,4364533,Grateful,,Ward D (councilmember Michael Yun),40.77022,-74.03577,Entire home/apt,104,1,2,2022-09-01,2,12,39,2,
659345858371024206,"Cómoda habitación en Union City, NJ",462177143,Paola,,Ward D (councilmember Michael Yun),40.76404,-74.03139,Private room,56,1,14,2022-09-17,7.12,1,95,14,
659366129058383461,Private Cozy Room/TV/WIFI/Desk/7min walk JSQ Path,6958867,Henry,,Ward C (councilmember Richard Boggiano),40.73694,-74.06638,Private room,50,29,1,2022-09-12,1,34,64,1,
659395224734517696,Large Private Room/7min walk JSQ Path/WIFI/Desk/TV,6958867,Henry,,Ward C (councilmember Richard Boggiano),40.73571,-74.06703,Private room,47,29,1,2022-08-01,0.60,34,47,1,
659455059821958076,Cozy room new house WIFI TV 7m walk PATH min to NY,1410306,Eugene,,Ward C (councilmember Richard Boggiano),40.73625,-74.06551,Private room,51,29,1,2022-07-31,0.59,32,168,1,
660021644408190380,Upscale Studio in Hoboken with a Quick Commute to,22541573,Ken,,Ward E (councilmember James Solomon),40.7411,-74.02852,Entire home/apt,230,30,0,,,31,332,0,
660802463158519565,Bright & Cozy Apartment in Jersey City (15min NYC),466814518,Brandon,,Ward B (councilmember Mira Prinz-Arey),40.71255020285608,-74.08392392098904,Entire home/apt,76,2,0,,,1,251,0,
660999142050701430,Luxury Studio Apartment NYC,94503617,Michelle,,Ward E (councilmember James Solomon),40.710212149871765,-74.00539965240793,Entire home/apt,279,1,1,2022-08-14,0.81,1,338,1,
661043700795919960,NYC ELEGANCE,465891299,TruTrillion,,Ward E (councilmember James Solomon),40.74339302990712,-74.00651194052828,Entire home/apt,2000,1,1,2022-08-22,1,5,344,1,
661057645330236031,Modern Private Room/WIFI/7min to JSQ Path/Desk/TV,6958867,Henry,,Ward C (councilmember Richard Boggiano),40.73628,-74.06517,Private room,55,29,1,2022-09-11,1,34,338,1,
661384784577029668,Lovely room Journal sqr fast WIFI TV mints to NYc,1410306,Eugene,,Ward C (councilmember Richard Boggiano),40.73716,-74.06686,Private room,47,29,0,,,32,256,0,
661384959596988373,Bright room WIFI TV 7min to PATH min ride to NYc,1410306,Eugene,,Ward C (councilmember Richard Boggiano),40.7371,-74.0665,Private room,45,29,0,,,32,166,0,
661531039963136417,GRAND OASIS in MANHATTAN,465891299,TruTrillion,,Ward E (councilmember James Solomon),40.720856844850424,-74.00263107178763,Entire home/apt,2386,5,0,,,5,358,0,
661644541337706654,1-bedroom in luxury highrise with full amenities.,463406573,Naomi,,Ward E (councilmember James Solomon),40.70837429057395,-74.00536752312337,Entire home/apt,257,7,1,2022-08-10,0.73,1,88,1,
662257755380992918,LUX LIVING PANORAMIC VIEWS OF NYC SKYLINE 1BD/1BA,357096326,Matthew,,Ward F (councilmember Jermaine D. Robinson),40.72203,-74.06427,Entire home/apt,226,2,3,2022-08-28,1.41,1,257,3,
662472726096484081,Private Room in Jersey City,333046870,Rances,,Ward B (councilmember Mira Prinz-Arey),40.71891170000001,-74.0905816,Private room,49,1,3,2022-09-02,2.31,3,65,3,
662854742004200367,New! Peaceful Studio in THE West Village,79260308,Haley,,Ward E (councilmember James Solomon),40.731051499866794,-74.00242192974945,Entire home/apt,289,2,4,2022-08-28,2.50,1,0,4,
663680646364920666,"Luxury 1bd/1bth - Gym, Pool & Free Prepared Meals",467605159,Greg,,Ward E (councilmember James Solomon),40.71109260000001,-74.0056438,Entire home/apt,549,3,2,2022-09-16,2,1,350,2,
663697202698380166,Spacious studio apartment in the West Village,17962314,Mz,,Ward E (councilmember James Solomon),40.73732153932819,-74.00678920624055,Entire home/apt,254,3,1,2022-09-05,1,1,0,1,
664416063011258885,15Mins from Times Square+Mini Fridge+Community#B1Z,455357569,TeamOneBaz,,Ward D (councilmember Michael Yun),40.76889,-74.03809,Private room,81,4,2,2022-08-21,1.36,6,176,2,
664432093373692656,15Mins from Time Square+Mini Fridge+Community#G2T,455357569,TeamOneBaz,,Ward D (councilmember Michael Yun),40.76859,-74.03807,Private room,78,4,2,2022-09-04,1.02,6,0,2,
664442892778039907,Spacious Luxury Tribeca Studio w/ Amazing Views,81954660,Doug,,Ward E (councilmember James Solomon),40.71611214148099,-74.00489397349988,Entire home/apt,250,5,0,,,1,197,0,
664481349127060780,Lovely 1-bedroom in the heart of West Village,370170848,Taylor,,Ward E (councilmember James Solomon),40.73700403554283,-74.0022893344198,Entire home/apt,300,1,6,2022-09-11,3.10,1,265,6,
664588338355075720,"Lovely 2 bedroom, minutes from the Brooklyn Bridge",463254178,Cyrille,,Ward E (councilmember James Solomon),40.71575890891105,-74.00705127982722,Entire home/apt,690,3,3,2022-09-15,2.00,1,320,3,
664902241506392110,"Jersey City 2BR w/ W/D, Gym & PATH shuttle",107434423,Blueground,,Ward E (councilmember James Solomon),40.7346081,-74.0446544,Entire home/apt,337,31,0,,,96,327,0,
665392176368405622,Lovely 1 bedroom unit with outdoor patio.,57453895,Danny,,Ward D (councilmember Michael Yun),40.74422,-74.0295,Entire home/apt,95,21,0,,,1,277,0,
665821101660659474,Master bd  private/bath in condo  in JC Heights,98240103,Julio,,Ward D (councilmember Michael Yun),40.75043,-74.053,Private room,84,4,7,2022-09-16,3.68,14,283,7,
665907324510119519,Comfy Commute from Jersey City to New York City,468196188,Ken,,Ward D (councilmember Michael Yun),40.75304,-74.04692,Entire home/apt,132,28,1,2022-08-21,1,1,140,1,
665928263769244265,"Location, Location, Location!Heart of west village",199339682,Athena,,Ward E (councilmember James Solomon),40.73460048124804,-74.00205820601008,Entire home/apt,542,7,1,2022-08-11,0.75,1,79,1,
665957462176379893,Scenic Apartment With Sunset Views Near Path Train,423884185,Urby Abode,,Ward E (councilmember James Solomon),40.71942,-74.03543,Entire home/apt,200,28,0,,,2,307,0,
666482362855955099,Luxury condo next to World Trade Center,28749352,Claire,,Ward F (councilmember Jermaine D. Robinson),40.70585,-74.01678,Entire home/apt,300,3,0,,,1,4,0,
666614394387861658,Modern & Clean 4-Bedroom in Jersey City Heights,2549076,Miz,,Ward C (councilmember Richard Boggiano),40.74063,-74.05007,Entire home/apt,250,29,1,2022-08-20,1,10,31,1,
666848193310227635,The Beatles One Bedroom apt near NYC/Lady Liberty,4167907,Jessie,,Ward A (councilmember Denise Ridley),40.67579,-74.11048,Entire home/apt,120,2,4,2022-09-13,2.31,3,78,4,
667179817231433913,Cool hotel in autumn,468288828,Avelina,,Ward E (councilmember James Solomon),40.73934246779727,-74.00425974892114,Private room,239,16,0,,,1,317,0,
667356244784590574,JC Heights Gem 💎 1st Floor. Prime Location !,17590911,Sammy,,Ward C (councilmember Richard Boggiano),40.73669,-74.05145,Entire home/apt,183,1,6,2022-09-05,4.19,2,306,6,
668222688796842871,The Ultimate in Downtown living,21885710,Elena,,Ward E (councilmember James Solomon),40.72531003777493,-74.00900647301636,Entire home/apt,597,3,0,,,1,310,0,
668858412444059357,Newly renovated 3 bed-Minutes from Manhattan,28065386,Laurie,,Ward E (councilmember James Solomon),40.73784,-74.0338,Entire home/apt,449,2,8,2022-09-05,3.81,1,127,8,
668868939752118506,Interior designers abode in jersey city min to NYC,218761906,Sarah,,Ward F (councilmember Jermaine D. Robinson),40.71953,-74.07014,Entire home/apt,289,7,0,,,3,353,0,
669460604913620410,Cozy cool room with double  size bed,98240103,Julio,,Ward A (councilmember Denise Ridley),40.68927,-74.09629,Private room,56,2,6,2022-08-29,4.19,14,273,6,
669464152457203297,Large renovated private room in shared apartment,98240103,Julio,,Ward A (councilmember Denise Ridley),40.68914,-74.09784,Private room,65,1,0,,,14,332,0,
669468281508352503,007 Townhouse with Roof Deck,27244727,Nick,,Ward E (councilmember James Solomon),40.72232,-74.00854,Entire home/apt,2429,3,3,2022-08-04,1.34,1,336,3,
669503915464105190,Spacious 1bdrm  loft steps from World Trade Center,135295349,Sebastian,,Ward E (councilmember James Solomon),40.70841,-74.01209,Entire home/apt,250,3,3,2022-09-02,1.61,1,0,3,
669566758204306570,Super Master bedroom  & queen bed,98240103,Julio,,Ward A (councilmember Denise Ridley),40.68787,-74.0959,Private room,75,3,0,,,14,352,0,
669778013373374147,Luxury 1 bedroom getaway in jersey city,389624873,Abdoulaye,,Ward F (councilmember Jermaine D. Robinson),40.71468,-74.06884,Private room,80,1,7,2022-09-14,3.23,1,353,7,
670037864099293932,A nice studio room with a private half bath.,284879838,Temitope,,Ward A (councilmember Denise Ridley),40.7003,-74.09303,Private room,50,5,2,2022-07-29,1.03,8,229,2,
670417718365201420,Cozy 4BR Oasis|MINS to NYC|PrivateBackyard|Firepit,82501350,Ana,,Ward B (councilmember Mira Prinz-Arey),40.71704,-74.07837,Entire home/apt,239,1,8,2022-09-16,4.80,1,164,8,
670995597932829338,Gorgeous Modern Brand New Apartment,469486713,Benjamin Leonardo,,Ward F (councilmember Jermaine D. Robinson),40.70112,-74.07669,Entire home/apt,150,1,8,2022-08-21,4.36,1,347,8,STR22-066
671000649278004053,"Airy, High Floor Apartment with NYC Views",423884185,Urby Abode,,Ward E (councilmember James Solomon),40.72026,-74.03596,Entire home/apt,240,28,0,,,2,293,0,
671096408038090025,Sweet Home 🏡 🌈 - 20 minutes to NYC,377394738,Luca,,Ward F (councilmember Jermaine D. Robinson),40.7136,-74.05718,Entire home/apt,188,3,3,2022-09-14,3,2,228,3,
671105969167846413,Liberty 🗽 Dream - 20 minutes to NYC,377394738,Luca,,Ward F (councilmember Jermaine D. Robinson),40.71512,-74.05825,Entire home/apt,241,3,0,,,2,214,0,
671653552957146178,Legal historic home 7min train to NYC with yard,476999727,Ethan,,Ward E (councilmember James Solomon),40.72144,-74.04714,Entire home/apt,294,28,0,,,2,353,0,
671709590586285033,Loft,393200617,Jarrett,,Ward D (councilmember Michael Yun),40.75541,-74.02582,Entire home/apt,600,15,0,,,1,58,0,
671849806371486129,Cozy bedroom/private bathroom/Wi-Fi/free parking,439146354,Jessica,,Ward F (councilmember Jermaine D. Robinson),40.71248,-74.0583,Private room,124,1,3,2022-09-03,2.37,7,49,3,
671850595768725127,Beautiful two bedroom/Free parking/Wi-Fi,439146354,Jessica,,Ward F (councilmember Jermaine D. Robinson),40.71142,-74.05861,Entire home/apt,250,1,4,2022-09-05,3.33,7,46,4,
671948404216561835,Stylish large renovated 2 bedrooms condo,98240103,Julio,,Ward B (councilmember Mira Prinz-Arey),40.72198,-74.08813,Entire home/apt,199,29,0,,,14,347,0,
672223001002061250,Spacious studio in a great area,76846398,Elana,,Ward E (councilmember James Solomon),40.71095052202311,-74.00829541771617,Entire home/apt,146,1,2,2022-08-21,1.18,1,80,2,
672391750619248908,Amazing 1 BR unit West Village -Christopher Street,41399494,Joseph,,Ward E (councilmember James Solomon),40.7334188,-74.00525209999999,Entire home/apt,165,30,0,,,1,315,0,
672988368883894155,Spacious studio in downtown Manhattan,103999478,Nikki,,Ward F (councilmember Jermaine D. Robinson),40.70597031552743,-74.00737186817882,Entire home/apt,303,1,5,2022-09-11,2.59,1,3,5,
673075517525025281,15mins from Times Square+Mini Fridge+Community#M6X,455357569,TeamOneBaz,,Ward D (councilmember Michael Yun),40.77042,-74.03677,Private room,81,4,2,2022-09-01,1.33,6,176,2,
673084039080332476,15mins from Times Square+Mini Fridge+Community#SF5,455357569,TeamOneBaz,,Ward D (councilmember Michael Yun),40.76903,-74.03787,Private room,104,4,1,2022-08-16,0.86,6,172,1,
673153557130577349,"One large, spacious, bright bedroom in Jersey city",470009381,Alpha,,Ward B (councilmember Mira Prinz-Arey),40.71942,-74.07666,Private room,60,2,6,2022-09-13,2.90,1,234,6,
673295630281898109,Stylish & Chic 2 bedroom w/balcony in Jersey City,436817147,Felicia,,Ward C (councilmember Richard Boggiano),40.728132281952156,-74.06208671629429,Entire home/apt,220,2,1,2022-08-21,1,2,353,1,
673808509376394902,15mins from Times Square+Mini Fridge+Community#7RK,455357569,TeamOneBaz,,Ward D (councilmember Michael Yun),40.77018,-74.03675,Private room,74,4,0,,,6,178,0,
673959639997654250,Entire studio overlooking the Hudson River,326534125,George,,Ward F (councilmember Jermaine D. Robinson),40.70666592188366,-74.01554772798319,Entire home/apt,500,3,1,2022-08-01,0.61,1,82,1,
674037539114947391,"Bright, new modern 2BR w/balcony and 2 work spaces",131202984,Amy,,Ward C (councilmember Richard Boggiano),40.73562,-74.04934,Entire home/apt,150,29,0,,,1,132,0,
674131522860786939,Plant-filled apt in the heart of the West Village,15356183,Daniel,,Ward E (councilmember James Solomon),40.73262533586288,-74.00506177564404,Entire home/apt,344,4,0,,,1,82,0,
674484093860629108,Lovely & Sunny  2 bedroom rental unit in Hoboken,293407375,Geo,,Ward D (councilmember Michael Yun),40.74709,-74.02927,Entire home/apt,196,2,2,2022-08-20,1.76,5,148,2,
674615488816260716,Private room with a beautiful patio,126323614,Zohar,,Ward A (councilmember Denise Ridley),40.70911,-74.09353,Private room,75,1,1,2022-08-15,0.86,4,357,1,
674617896234287192,Large private room with a private bathroom,126323614,Zohar,,Ward A (councilmember Denise Ridley),40.70861783348407,-74.09484352916479,Private room,70,1,0,,,4,321,0,
675173429871024421,2nd Floor Master Bedroom Ensuite with Free Parking,263869367,William,,Ward A (councilmember Denise Ridley),40.68928453187941,-74.10783011466265,Private room,82,1,6,2022-09-15,4.09,3,333,6,
675356570791260706,Trendy - 2 Bedroom in Jersey City,157569725,Nasir,,Ward C (councilmember Richard Boggiano),40.72784,-74.06408,Entire home/apt,221,2,0,,,1,354,0,
675497474447993188,"Beautiful 2 Bed, 1 Bath in PRIMETIME Downtown JC",319005137,Robert,,Ward E (councilmember James Solomon),40.72579,-74.04793,Entire home/apt,249,7,4,2022-09-10,2.31,35,338,4,
675503662435652671,Beautiful 2 Bed/ 1 Bath PERFECT Location,319005137,Robert,,Ward E (councilmember James Solomon),40.72186,-74.04805,Entire home/apt,234,7,4,2022-08-15,2.11,35,333,4,
675508874634174478,Spacious  2BR with patio & mins to Times Sq,309271175,Natalia,,Ward D (councilmember Michael Yun),40.7532878,-74.0376163,Entire home/apt,71,25,1,2022-08-17,0.91,2,74,1,
675514011151283827,Rockefeller Loft “Tribeca 2000sq ft”,170960170,Melvin,,Ward E (councilmember James Solomon),40.72052122029756,-74.00815439108374,Entire home/apt,2714,1,1,2022-07-21,0.49,1,347,1,
675697053457990196,West Village studio best location,3869478,Matteo,,Ward E (councilmember James Solomon),40.73849253087568,-74.0014489899587,Entire home/apt,250,3,0,,,1,0,0,
676161991634257692,Legal historic Row House Sleep 8 ppl 5min to NYC,476999727,Ethan,,Ward E (councilmember James Solomon),40.72188,-74.04523,Entire home/apt,485,28,0,,,2,270,0,
676256349985545483,Prime 1BR West Village Apartment. 2 Floor Walkup.,108351464,Joe,,Ward E (councilmember James Solomon),40.72957,-74.0036,Entire home/apt,275,4,0,,,1,67,0,
676493631555430346,"Hoboken 2BR w/ DM, Gym & Sundeck, nr PATH",107434423,Blueground,,Ward E (councilmember James Solomon),40.7365735,-74.03359329999999,Entire home/apt,356,31,0,,,96,137,0,
676731522676199403,Lovely 3 bedroom unit in New York,231515893,Chris,,Ward F (councilmember Jermaine D. Robinson),40.705628366476525,-74.00715320723143,Entire home/apt,563,3,3,2022-09-12,3,1,150,3,
676795389920063416,Luxury Studio-4 Guests - 11min to WorldTradeCenter,10001808,Chi Wing,,Ward C (councilmember Richard Boggiano),40.73306,-74.06487,Entire home/apt,140,3,1,2022-08-18,0.94,1,235,1,
676811135722174712,"New Cozy Apt. 20min to NYC, 15 to EWR, 10 to HOB",274625483,Zenab,,Ward A (councilmember Denise Ridley),40.70493,-74.09117,Entire home/apt,147,2,3,2022-09-02,1.96,1,337,3,
676812061949831658,Cozy Studio in Downtown with Washer/Dryer,14007979,Maida Alejandra,,Ward E (councilmember James Solomon),40.707916825426615,-74.01414903159726,Entire home/apt,192,2,1,2022-08-28,1,1,103,1,
676868149732182769,NYC Skyline Penthouse - #1 View from the Clouds,28783279,Daniel,,Ward E (councilmember James Solomon),40.7132165,-74.0356132,Entire home/apt,688,1,0,,,1,0,0,
